ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2252,IT,2022-09-20T03:48:00Z,FALESIA,611,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247013600,RECEPTORA DE LIQUIDOS SA,12:46:00,2022-09-19T10:46:00Z,2022-09-19,2022-09-20T01:48:00Z,Tancs,03:48:00,ITPMO,32G,247013600,9217890,ITLIV,Finalitzada,100,Livorno,Palermo,F,1,38632-1,2022-09-20,2022-09-19T12:46:00Z,Itàlia,IBERICA MARITIMA BARCELONA SA,IBUA
2022,2256,MT,2022-09-20T09:53:00Z,MAINA,133,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256112000,ERGRANSA SA,16:54:00,2022-09-16T14:54:00Z,2022-09-16,2022-09-20T07:53:00Z,Granelers,09:53:00,ZZZZZ,22B,256112000,9699892,ESCAS,Finalitzada,1999,Castellon de la Plana,Desconegut,F,1-5,38509-1,2022-09-20,2022-09-16T16:54:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA3821
2022,2398,CY,2022-09-20T22:15:00Z,KERRY,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210772000,TERMINAL PORT NOU SA,19:07:00,2022-09-20T17:07:00Z,2022-09-20,2022-09-20T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,210772000,9243447,ESPMI,Iniciada,1865,Palma de Mallorca,Palma de Mallorca,I,1-4,38574-1,2022-09-20,2022-09-20T19:07:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BZF3
2022,2398,DZ,2022-09-20T19:48:00Z,DJANET,95,2429,https://www.marinetraffic.com/en/ais/details/ships/mmsi:605086090,TERMINAL PORT NOU SA,01:39:00,2022-09-19T23:39:00Z,2022-09-20,2022-09-20T17:48:00Z,Portacontenidors,19:48:00,DZBJA,24A,605086090,9845063,FRMRS,Finalitzada,1719,Marseille,Bejaia (ex Bougie),F,2-5,37942-2,2022-09-20,2022-09-20T01:39:00Z,Algèria,TRANSPORTES CONSIGNACION MARITIMAS SA,7THR
2022,2398,MT,2022-09-20T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,18:34:00,2022-09-20T16:34:00Z,2022-09-20,2022-09-20T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Iniciada,15451,Ibiza,Ibiza,I,7-10,38675-1,2022-09-20,2022-09-20T18:34:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6154,MT,2022-09-20T02:30:00Z,NEPTUNE ITHAKI,872,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215587000,AUTOTERMINAL SA,16:45:00,2022-09-19T14:45:00Z,2022-09-19,2022-09-20T00:30:00Z,Car-carrier,02:30:00,ESVLC,31A,215587000,9440083,ESTAR,Finalitzada,16959,Tarragona,Valencia,F,3-6,38537-1,2022-09-20,2022-09-19T16:45:00Z,Malta,NEPTUNE BARCELONA SA,9HA2213
2022,6154,MT,2022-09-20T21:00:00Z,NEPTUNE ODYSSEY,8,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248406000,AUTOTERMINAL SA,03:00:00,2022-09-20T01:00:00Z,2022-09-20,2022-09-20T19:00:00Z,Car-carrier,21:00:00,MAPTM,31A,248406000,9440095,FRSET,Sol·licitada,16959,Sete,Tanger Med,S,NA,38595-1,2022-09-20,2022-09-20T03:00:00Z,Malta,NEPTUNE BARCELONA SA,9HA2350
2022,6212,HK,2022-09-20T10:55:00Z,OOCL FRANCE,1553,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477222700,TERMINAL CATALUNYA SA,14:42:00,2022-09-18T12:42:00Z,2022-09-18,2022-09-20T08:55:00Z,Portacontenidors,10:55:00,FRFOS,36A,477222700,9622617,ESVLC,Finalitzada,36647,Valencia,Fos-sur-Mer,F,13-20,38169-1,2022-09-20,2022-09-18T14:42:00Z,Hong Kong,ORIENT OVERSEAS CONTAINER LINE SPAI SL,VRLQ4
2022,6212,LR,2022-09-20T00:17:00Z,MSC ELOANE,16,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017435,TERMINAL CATALUNYA SA,17:38:00,2022-09-16T15:38:00Z,2022-09-16,2022-09-19T22:17:00Z,Portacontenidors,00:17:00,ESVLC,36A,636017435,9755957,ITGIT,Finalitzada,400,Gioia Tauro,Valencia,F,4-11,37981-1,2022-09-20,2022-09-16T17:38:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5KY2
2022,6212,PA,2022-09-20T19:30:00Z,MSC CANDICE,155,456,https://www.marinetraffic.com/en/ais/details/ships/mmsi:352871000,TERMINAL CATALUNYA SA,06:07:00,2022-09-20T04:07:00Z,2022-09-20,2022-09-20T17:30:00Z,Portacontenidors,19:30:00,ITGIT,36A,352871000,9339284,ESALG,Iniciada,337,Algeciras,Gioia Tauro,I,3-10,37979-1,2022-09-20,2022-09-20T06:07:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,3ENC5
